job,skills,uniq_id
IT Security Manager (W2 Position),"CISSP, OWASP, Network, Security, ""Cyber Security"", ""TCP/IP"", ""Palo Alto"", F5, CISM, SOX, CRISC, CISA",9202f1bb786bab6d110c489fdf750e24
.NET Developer,"C#, .NET 4.5, ASP.NET MVC / WebAPI, Object Relational Mappers, JavaScript (ES5), JavaScript Frameworks, Angular , React, Design Patterns",7005e53b4147b9211a526808f216ac93
UI UX Designer,"HTML 5, CSS3, jQuery, php, bootstrap, Angular",44dd7b1c04b103015bb020cf10b835d8
Sr Java Developer - 12061,Core java server side programming experience,5e1a4d44f2a3f0a577f0040d22e9d8e3
File Systems Software Engineer,C Linux Storage File Systems Software,46c557441cfbdc84c333094d438f7061
Sofware Engineer in Quality Engineering (SDET),"Java, Selenium, Design Pattern, API Testing,",72a7b06ae7ebb4747537ca525b71a715
Senior DevOps Engineer,"Linux, Python, Ruby, Perl, Networking",29c7ae90d3683bab62b4e9e26166dbbf
Business Systems Analyst,"Business Systems Analyst, Salesforce.com, Force.com, Tableau, Drupal, Amazon S3 / Redshift, Formstack, Hubspot, FilemakerPro, PHP, MySQL, .NET",a18cc1ae2f1b18d15c65a2e494421578
Sr. Java Developer,"Sr. Java Developer, GWT, Oracle Pl/Sql",ae32225d1d8239fc800087974ed90255
Front End Engineer,"Angular.JS, html, css, OOP, Bootstrap, front-end",621aa7fdc80eaf17b3af9806a215dcd9
Pre-Sales Solutions Engineer,"Experience working as a technical sales engineer or in a relevant technical pre-sales capacity.  Understanding of Javascript, HTML, CSS, databases, however coding expertise is not a requirement. ",9b3ef55f1fb9b66035382817362c792c
"Linux, Android Mobile UI Test Engineer in Sunnyvale, CA","linux, Jira, Android, Device, UI, Testing",7b44f174383e9b5e241000e3cc66a931
UI Designer,"Technical knowledge of how web-based technologies apply to web design such as HTML and CSS, Using web production software, such as Adobe CS",45807378b82a0eb1155862fb49fcb2a7
JAVA Automation Quality Assurance Engineer(Local Candidates only),"REST API, Selenium",92d98a5ce15b0ab626c8460f240d6cd1
Sales Manager / Business Development Manager,Business Development Sales Cold Calling Account Management Lead Business Intelligence BI,ea866c93e3331283615a846bcdfaf308
SFDC Developer/ Salesforce developer,"SFDC, APEX, VisualForce",fc88e84896a57bf4693d3a19ccbede56
IT Systems Architect Application/ Infrastructure Engineering + Design,Perl Python Monitoring Engineering Architect,a519b1481c44447c6470442a08abc9ec
Adobe AEM/CQ5 Developer/UI Developer,(AEM ) AND (UX OR DESIGN OR UI ) AND(HTML ) AND (CSS ) AND (JAVASCRIPT ) AND (JQUERY ) AND (ADOBE ),3c99d072e51f9e3ef0f9ad1a0bc856fb
Operations Specialist - Banking,"Banking, wire transfers, or other relevant experience",0250c47e5724e1009887f22753dcff29
Junior Account Manager,"sales,",a9926e5dd9b2754706c476f9a29d3f1b
Data Engineer,"data manipulation, engineering, BI, data, data engineer, Java, C#, TDD, data engineering, SQL, TSQL",140eab118b1ab17b5f48cfd16a764360
Software Developer in TEST - SDET ( Test Automation Framework ),Java/ Python / Node.js /Junit/TestNG/ Cucumber,2c28b2e10f4f6ea4c82873206c7c5f22
Wi-Fi Network Security QA Engineer,"BRUTE FORCE ATTACK, REAVER, NEXXUS, WIRESHARK, CODENOMICON, CWNP, CERTIFIED WIRELESS, XXS, XRSF, WPA, SECURITY",bcf7a845d2700113df66c50915023584
Maps QA Test Automation Engineer,"Quality Assurance, Automation Testing, Python or Groovy, SQL, Geographic Software",0171dada6c033345f67082f6b6259712
Java Developer,SQL Server Integration Services (SSIS),0165722cc59bf906aadc743ebf561f0f
Front-end/Fullstack Engineer,"JavaScript, HTML, CSS",81f4225f1bc6a333aa4e8a2a5ce3c26f
Sales Executive / Business Development Manager,"Business Development, IT Services, Sales, Sales and Marketing",e2e7a9a6460e333aa6a8bb13bcf1025c
Sr. Dev Ops Engineer,"Unix, Linux, LAMP, Apache Tomcat, VMware, NetApp",a34856d6a97b5837d1e64c3a63703d79
Oracle CPQ Cloud,"Oracle Cloud CPQ, ERP",bad7c7b1f30b248fb056e41600fdd7e9
PR_Security Architect,"IDS/IPS, SEIM, PAN firwalls, FIM, Vulnerability and Web Application Security Assessment, Web filtering and DLP, GRC, Risk Analytics, Threat Modelling, Security Framework and Roadmap, Gap Analysis, Ris",ed52149a8a9033119893d1047009dec0
Hyperion Planning Analyst - 12146,Hyperion Planning Analyst,62bdc84f7ad837d3398434662246f125
WSO2 Developer,"WSO2, Rest, SOAP, JSON API, SOAP, REST, LAMP, Java, J2EE , MEAN, Hadoop",c03e4f58e0e5181e221c717c4db6bf97
OCM Analyst,"OCM, Organization Change Management",35055a20ac26827a205b92148b456ad4
Java Developer in Test,"Core Java, Hibernate, Spring, Soap, Unit Testing,Mock, White-Box,",c9bcf3530c00ee31d9f851d2f307a22f
Revenue Manager,"CPA with 8 years of accounting/finance roles (with recent public accounting experience preferred), Good Knowledge of revenue recognition (ASC 605 and ASC 985 )",1af78e2ca5d7fd47edb3c4ccdf438c29
Java Developer,"java,Healthcare",8a48d1505d72524ac8be5c7808807231
"7829 UX, Usability, interaction designer","UX Design and implementation tools-visio,Omnigraffle,Adobe CS,Invision,Axure",4af2f07c9d7e839930ad7c54a7ac49c3
IOS Developer/ IOS Android Lead/IOS Mobile Architect/IOS Consultant,"IOS,Swift,Objective-C,Cocoa Touch,UIKit,Custom libraries,APIs,Mobile,IOS,Swift,Objective-C,Cocoa Touch,UIKit,Custom libraries,APIs,Mobile,IOS,Swift,Objective-C,Cocoa Touch,UIKit,Custom libraries,APIs",db160732176a443dd2857d5d1f8c6712
HEALTH DATA ANALYST,"SAS/SQL, Data Analysis, SAS/Base programming",862102e5323d52c708ff42cfe2d848ad
Contract Windows Server Administrator,Windows Server Patching WSUS Dell KACE,6d63bb4e0bc69747aad23ebd06e3727b
Oracle Enterprise User Security - Oracle EUS Cosnultant / OEM,Oracle Enterprise User Security - Oracle EUS Cosnultant / OEM,2455d64ca15082809ce84d908afe48bf
PR_Hadoop Architect,hadoop architect,789905e708e69ea85de11595faeeba72
E-commerce Product Analyst,"E-commerce Product Analyst, E-commerce, Business Flow, Production Support",4dcda9943424478a3335503a7069e6bd
Architect Senior,"Java developer Level II , HIPPA compliance",6d89eb66a4b80aba2c5ac2ef8c7ba58c
SW Engineer Embedded L2/L3 Data Plane,"C/C++, RIB (Routing Information Base), Bridging (MAC Tables), Label Management, Interface Manager, VLAN Manager, Multicast Manager, l2, l3",b6057a0a04a8542a573338d0607842b7
React.js + Node.js,"JavaScript, Node.js,",853582e35dd7a4bef9b622f6d6683d2d
Project Manager / Manufacturing Engineer,"Project Management, Equipment Engineering, Quality Engineering, Supply chain optimization",e5e5bbe646e497d59b7b076039587f50
Process Documentation Analyst,Banking experience; knowledge of CCAR or DFAST; Visio; Knowledge of Adobe Professional and SharePoint,7869b411aab4d79aec2a64bca7f593ba
"Urgent - Direct Client - Payroll Specialist, Santa Clara, CA","payroll, probusiness, sox",64e9ea444604a79ba527e4a505ede792
ETL - Informatica - Datastage - Teradata -Hadoop / UI- J2EE /.Net Developers/Architects.,ETL - Informatica - Datastage - Teradata -Hadoop / UI- J2EE /.Net Developers/Architects.,a5a6fc5c6ef09222c56ec903b7c0bca9
IBM/Sailpoint/IAM Resource Developer,5-7 years of full SailPoint product suite implementation experience and at least 4 years of SailPoint IIQ modules (Compliance Manager and Life Cycle Manager).,db55cae80b9ebf407650f48f2b71bab7
Oracle Identity Manager Consultant,Oracle Identity Manager,def3657eadeea2280589aee675a60f45
Drupal Developer,"Drupal 7 Advanced skills in PHP5, MySQL and HTML/CSS/AJAX/JavaScript AND Working knowledge of Web servers (Apache, IIS), web services and databases",f03988ac405f59cd56b0bbd2ff12f008
Infrastructure Engineer,"VMware, Firewall, Router, Switches, Cisco, Configure, Troubleshoot, UCS Server, SAN storage, computer security systems, Microsoft Windows, virtualization",685eb2d1b0660cde7dc83cd8c51b4ff7
Full Stack Software Developer (Core Java),"Java, Oracle, REST, SOAP, Web Services",4f66984bc6c275fe1193c5f06041c008
NodeJS Developer,"Node, Angular, Express, API, REST",02eb3236e5199ddd652e1432eeda2be6
Sr. Change Management Engineer,"ITSM, ITIL, ServiceNow, Remedy, devops, openstack, infosec, infrastructure, data center",bb1c3b52bbf0d3cee94966699058190e
DevOps Engineer,"DevOps, Cloud , Java , j2EE, Chef , Puppet , Python , Perl , PHP",f490822da637daeb411f672b3b12a32f
IT Project Manager - Point-of-Sale (POS),POS systems; PMP; Agile/SCRUM; Salesforce Service Cloud; Omnichannel OMS;,31ae00ac4e2aed60680f4278346b4d81
HFM - Developer (2 positions),"HFM/FDM, HFM 11.1.2.4 version upgrades and/or development, business rules, FDMEE",310858020ad5c050a5718314c14b0219
Elastic search expert,Elastic search expert,052c4025584f00df7cef5c34c730ec0a
Consultants / Sr. Consultants,"process analyst , process analyst consultant sr. consultant",2abc5b2f124e7110272561ab9614e410
QNXT Configuration Developer,QNXT experience,e6cd9afd0ac312bd1c8fa9abaea79b31
Senior Programmer Analyst,"C#, ASP .Net 4.0 and Sql Server 2014, MVC, Entity Framework",bdaa1eb3593f8dfb74e6fb87a3237d2e
Oracle Project Manager with OLFM,Project Manager - Program/Project planning and controlling,8b353c215c76a5e70b2a25ee3e8d5381
Snr Sharepoint Developer(Need Locals),Sharepoint 2013,a70eb202a400df00ca9cd9a7a096b728
Senior .NET Developer,"c#, visual studio, wpf, xaml, object oriented, coding, code reviews, mentoring, troubleshooting, and excellent communication skills.",8f49ea9480b3cd04c86087a85bccbc0f
Sr.Java Fullstack Developer,"Java, QA, JSP, XML, REST, SOAP, Apache, JBoss and SOA architectures",1b10c4706ccf134efb02f14f9bea25bb
Lawson/Infor Technical Consultant/Developer,"Lawson,Infor,Documentation,reports,workflows",043265d9718db321c16ddb085087a5ba
New College Graduate,"New College Graduate, programming language, SQL, PL/SQL, Informatica, Hadoop, Python, Tableau",99a6ae7a7b9a909858f6272817f2be34
Project Coordinator,"Project Coordinator, IT, Large Projects, MS Office tool, SDLC",26eefd9d7ae4a2a1498fcb993c86b2dd
Director of Analytics Consulting,"analytics, consulting, TMT, technology, media, telecommunications, predictive, data, advisory, SAS, SQL, insight, modeling",64cf649388601ecd3b4c758857e94243
Implementation Lead,"implementation, OCM",33c5054b7df0527373888c89a0a992c7
SW Engineer Networking Data Plane Microcode,"C/C++, NP4 / NP5 / NPS chips, HAL (Hardware Abstraction Layer",0dc206f2eef46656fde838eed468b121
Tableau Developer with Javascript experience,"Tableau, Linux, HTML5, CSS, JavaScript, JQuery, Angular.js, Java Portal, SQL",25d295f2f38f846bc46b0a36d8ece7fb
FDM developer,"FDM, HFM, Jython or VB script",61dcba8ab3bccee6f6c388dc3974c698
Senior Technical Recruiter,"Technical, Recruitment, Consulting, Staffing,",410078ce8585899ed3d44683b66fa9c8
Sr .Net Developer / Lead Full Stack,"ASP.Net MVC 4.0,SQL",a5114d34e2130009ebfeda00bb14a589
Sr. Desktop Engineer,Senior Desktop Engineer will provide day-to-day support of all workstations and laptops. This position will be the technical expert on all areas of end user system support.,0411da689e618e43c019be91c1f1e08b
"Needed__ Architect/Lead - Filenet __ Sunnyvale, CA __Contract","Needed__ Architect/Lead - Filenet __ Sunnyvale, CA __Contract",554d70130c4c21931fdd2367c570d1a8
Xamarin Developer (Remote),Minimum 2 years Xamarin developing experience with total 10+ years experience,4a04f0ea3b524ea221739a465e58bb2c
C++ Engineer,"C++, Java, STL, Linux, Data Structures",dbaa8616a2c82079099afd7b76e01f73
iOS Developer,iOS Developer Cocoa UIKit,862b5e3480e637130306dd90e3910cde
Data Center Architect / Network Architect,Hands-on Data Center Infrastructure design,35663650537f8c98d76a818f27903c74
QlikView developers,QlikView developers,12a57a826953de55ddde5ab87c4ac3bc
Technical Manager,Video Conference,f0df6ac6168cecf40bf06681c0753491
Cyber Security IT BA,"MS Office Suite, IT Testing, Cyber Security",d7716344112795199b159e9a499ac121
UI Eng. (New Build in React or Angular) ($130-175k),"Javascript, Any: Angular, React, Backbone, Commercial grade apps,",1ff2533a9eac4a5a15f47ef0f61e1f4c
Windows Kernel Engineer,Windows Kernel Engineer,4600cb2fc0447f00c41bbb2a07ea2690
Data Analyst Consultant-MUST have Cloudingo or CRMFusion,"data cleansing, Cloudingo, CRM Fusion, Salesforce.com",e27239e7b6c2f7d88bfcad879ebfc6fd
Security & Compliance Manager,"CISA, IT Audit, Compliance, Security, Big 4",674f7a4440df70f4442587f7ec124fe5
Technical Recruiter,"Technical Recruitment, G&A, Finance/Marketing/Operations/Human Resource, Hacker Rank/Collabedit, Kenexa/Avature/ICMS/SuccessFactors, MS Office Suite",9f6533e29b1af7325f9c2344bc2bc281
Backend Scala Engineer / Architect - High Growth SaaS Company - SF,"Scala, Play, Akka",9c31fd63ae8e1f199ad52f5a24f28fef
Storage QA Engineer,"QA, automation, VCE, UCS, storage, vmware,",3a68b675f03d393cdc490db07f4a000c
Network Support Engineer,"Networking, Routing, Switches, Cisco Certifications, System Administration, TCP, STP, LAN, Network Management, WLAN, VPN, NAT, DHCP, Wireless, Security, Wireless Network, Cloud, Cisco, Meraki",2b28605616fec18818ed30ca074b5bd4
Remote DevOps Engineer,Remote DevOps Engineer- Full time,cea446c959694d21cccb2d03a9ea539d
Accessibility Team Lead,"Full Time, Full Time",13cba03a9165e2f5e3f347b64177b7d5
Backend Engineer (Java or Scala) (Big Data / ML SaaS) ($150-185k),"Java or Scala, REST Web Services against Data Store, NoSQL, Redis, Cassandra, Understand Data Modeling, Commercial grade SaaS Apps",bdb1814c7e79f839bbbfd6332867a65a
Product Analysis (eCommerce Search),"Search Product Expert, monitor search/browse/category pages, Search operations",df2c5dfc880fccf6b512e7f08b2d0933
Sr. Solutions Specialist ; CA,"Threat Management platforms EOP, FireEye, SIEM solutions, Splunk, EMET MongoDB, Apache Hadoop",c4722c7a4cd7c8528d11068a736a5a3c
Technical/ Software Lead with scrum experience,"web / eCommerce projects, Scrum master expertise",c7b3cddccf33837b2098804f653aa695
Quality Complaint Analyst,"Bachelors degree or relevant experience with an Associates degree in clinical/medical discipline, engineering or science",5e192a8fb3cfee03c16d3cef0d02c67c
Lawson/Infor Security Consultant,"LAWSON ,ERP Security, Infor",2e4ee2a3c1181c6771924706ec04b3ac
Proposal Lead,"Proposal Lead, Microsoft Office, Customer Service, Proposal Response, Documents, Presentation, Writing, Analysis, Proposal Lifecycle, Editing, Public Sector, Private Sector, Procurement",c6374c0ffbcce0ac4cceed805f13385f
Quantitative Analyst,ANALYST,37eeb91a566b3c6342c7b5966fc08481
Business Analyst With Big Data,"Big Data Tools (e.g. Cassandra, Hadoop),Agile Tracking Tool (e.g. Rally, Jira)",e0669d4e266e709ae333346105dc19e8
IT Tech. Services Lead,"Technical Support, Lead, SCCM, Windows, Microsoft, VPN, Active Directory, TCP/IP",0092fc9702805959328d86e028f0ef7f
Lead Pentaho Engineer,Lead Pentaho Engineer,46f842072fd86bcfc346949d8de8aad2
UX/UI Developer,"UX, UI, Developer, User Experience, User Interface, JavaScript, Ninja, HTML, CSS, AngularJS, React.js, Ember.js, Dart, JSX, TypeScript, Mobile Web Application, Public Repository",0dbbb342e380db906e5c745dba1c72fa
Sr.Project Manager (Merger & Acquisition),"Project management, Merger & Acquisition, M&A, strategic, Flow Charts, integration / consolidation of the IT systems, Facilities and HR work",9eaa9b16ca61165104cf4c78b7a8da4f
IT Business Development Manager,IT Business Development Manager,8db08a6ccad0d9c61f5de2ac580f9b26
Director of Network Security,"10+ years IS Management, Bachelor's Degree, Network Security background",260d3702844b0b21c4ec4016332d56a2
EDI Manager,"EDI, BizTalk, Edifecs, ClarEDI, healthcare",ac7d2526062e0e3a346880fd844632b7
UI - Sr. Java Tech Lead (Portals) & Sr. UI Java full stack,"AWS, Java, Javascript, Portal experience (only for the Tech Lead), Node js, Angular, PostgreSQL, CSS, HTML, Agile, Heroku",27ec2e8a9aae4dd25f708732e6fc019c
R&D Imaging Engineer Machine Learning and Image Processing,"Machine Learning, Image Processing, Image Analysis, feature extraction, segmentation, visualization, surgical planning, GPU programming, OpenGL, C++, data structures, algorithms, 2D &3D medical images",35292e893fcb45a587b263bdfd8efe1a
"Tier 2 Desk-Side Support Analyst-Alameda, CA","A+ Certified, Support, helpdesk, troubleshoot, break/fix, customer service, Windows, Apple OS, Mobile devices",8c10c137a5abc6e810dc1f1dd916b23e
Marketing Manager,Marketing Manager,db3f7a42021cbf310de9142c829c08a4
Big Data Architect,"Cassandra, Architecture, Data modeling & Development, Hadoop, ETL, Data warehouse",4cbbbcb517fbbfd9274e770c9591b1d6
Software Development Engineer in Test (SDET),"SDET, Software Development Engineer and Test, Node.js, JavaScript, REST, RESTful",616b74feb9b9c42542c9835de8ca8477
True Comp /ICM Compensation Consultant,"True Comp,ICM compensation,Callidus ICM,SaaS,",d6306b68c7cb2d382589db694bb4532a
InfoSec Network Engineer,"CISSP/GIAC; Information Security standards (e.g. ISO27001/27002, etc); Firewall, IPS, SSL, VPN, malware defense, web content filtering, Cisco and Palo Alto Networks",ea9cd8edb7515371d47992e00cb10f6c
Network Administrator and Desktop Support Specialist,"MS Windows 7/10, MS Office 2010/2012/2016, MS Windows Server 2008/2012, Virtualized Server Environment: VMWare, Exchange 2013, Active Driectory, DHCP, DNS, Firewalls: Barracuda, Meraki, Routers, switches (L2 & L3), Cisco and Meraki access points, Storage Area Networks (SANs): EMC",5e9d8d71f58101b82e20092932cf14dd
Lead Help Desk Analyst,"Working knowledge of fundamental operations of MS Operating Systems, Windows XP, standard business software, basic network protocols, PC hardware and software installation procedures and practices, ba",18c88d5a3b057c03c0810327596dcd75
Sr. Performance Engineer,"SaaS, PaaS, or Cloud , linux, network engineering",7017d00b8efc0cf10b6b8fdd7d03affb
Security Consultant / PCI Compliance Engineer,Security Consultant / PCI Compliance Engineer,a84590906ac5933075a80dee3c3029c8
Technical Lead,Relevant Experience in project management or coordinationTechnical understanding of Active Directory basicsTechnical knowledge of client deployment Technical knowledge and understanding of Windows Cli,199ec7b819cc3a34de7b7f20b29fbf6d
PR_Data Scientist,"scientist, Machine language,Pattern Recognition and related algorithms",b31c05e93c036d1f724e1a761cbacba1
Senior DevOps Engineer,"Linux systems, shell scripting, performance tuning, Puppet or Chef, Internet technologies, Coding skills in Python, PHP, perl or Ruby",f9a3655f314827d7ae432e83b007fcca
Senior Platform Engineer - PORTLAND OR,"PYTHON, NOSQL, LINUX, UNIX, KERNEL, JAVA, CLOJURE, SCALA, NETWORK",edde4d5aba0d84b2068848859a986e08
ruby on rails developer/ ROR Developer,ruby on rails,95db1b61a235766d68976dfba64a99ac
IT Systems Administrator,"Yardi,Realpage,Property Solutions software,Crystal Report, Relational DB Theory, Electronic Exchange (XML, FTP)",e52cef738de0182b322d1b820203fd85
Senior Product Manager,"Product Management, SDN, NFV, Cloud Management, Networking, EMS, NMS, OSS",1f6908f55a502ed1c6c1d2db84976b48
Sr. Delivery Manager,"project management, java, qa, client-facing, delivery",aabcfec624679cbf09658ce6ad33f257
C++ Low Latency Developer - San Francisco,C++; Python; Unix; Linux; HFT,c77be75d23a1ccf026fc7c2875d23b1b
HFM - Analyst,"Accounting Close & Consolidation processes, Functional knowledge of HFM business rules, EPMA, FDM",e73adf7be84229b2f4a529a9fd517061
Project Manager - M&A - Integration,"M&A, Merger / Acquisition, Integration, Communication Plans, Clarity, SDLC, DMAIC/LSS",d36c80e5348bfed10ef2aa06629115c4
Database Engineer,"MsSQL, SSIS, T-SQL, ETL",3f7bea9376f87ff754defde66189fc1c
Network Systems Engineer - MobileIron,"Network Engineer, Network Systems Engineer, LAN/WAN, Cisco, MobileIron, Active Directory domain architecture, DHCP, WINS, MS Exchange, TCP/IP, routing protocols, Vmware virtualization.",75492f84e1e7a8a9de52e0f81dd10b66
Adobe CQ5 AEM Architect/Developer,"Web Content Management,WCM. Adobe CQ, AEM ,Adobe CQ 5.",84cb9c7dcc740978719443fa562033b2
Alfresco Expert,Alfresco,164d9381f01a6398037e2dff2d848764
Senior Systems Engineer,"Strong Communication, Customer Service, Equipment Service, System diagnosis, Report Generation, Leadership, Presentation, Vendor Relations",3ed4589222120e39df7225281c86a00d
"Java, JUnit Developer (F2F interview)","Java, WebServices, Spring, JUnits",8b410aa5ea328fb320d5abd87f9b926e
Web Front-End Developer,"Java/J2EE, Spring, Hibernate, REST/SOAP services, WS-Security, SAML",96429bae5ca68eb3cca544196a3e5fcf
Host Security Engineer,"FIM, endpoint, security, systems engineer, windows, malware, antivirus, file integrity monitoring, vulnerability, DLP, data loss prevention, whitelisting, whole disk encryption, unix, linux, tripwire",afdbd4715b3d0b60c3b155c3c400a6ca
Healthcare - Java Developer x2 & QA Engineer x2,"Healthcare Standards (HL7, FHIR) , EHR, OCM - Oncology Care Model, Google Web Toolkit (GWT), Hibernate, EJB, JPA and Oracle RDBMS, QA - SOAP/REST APIs, PL/SQL",1a07d7d4bdc8e0697d83865ad0bafd70
Linux Administrator- 12350,Linux administrator with exposure to Development operation,1cbec59a40a96af08ac0d83cfec1ffdd
Remedy developer,"remedy, Java, BMC, ARS",c6577e6ae94d4a9dbb73563c8bc4fc2a
Voice Engineer,"CUCM, Call Manager, Unity, CER, UCCX",551bc14294adcc9fae8f15b9caf6ee4c
QA Automation Engineer,"Automation testing, Selenium, Agile ,script, REST",5177f3fd37c385599305fd3c0ce72a29
Big Data Engineer - Operations,Big Data Engineer - Operations,3f6a92fceb941f40cdcb157657f4e2d4
Opto-Mechanical Engineer,"Consumer Electronic, Camera, Lens, PCB, Creo, Solidworks, CAD, Opto-mechanical, lasers, filters, MatLab, GDT tolerance",040a13a48ff6cbf9fb0c296eefa1799a
Distinguished Software Engineer,File Systems OR FLASH / NAND Software Development,1f4428db275ea53c4a3e14b9ff95d679
"Senior PCB Designer for a 6+ month project in San Francisco, CA",PCB,df6700df23629a78c347ae57ec7457a0
Hadoop developer,"Hadoop, Solr, Spark, Elasticsearch, Indexing, Nagios, Java",dac7e21ab87f663bdfbd4aa33bda1b37
DevOps Engineer,"Go, Python, Javascript, Continuous integration tools, Linux/Unix",8eade8cfbf47706d385578d85d74b5f7
IT Security Engineer,IT Security Engineer,187844c8b1a0e29cc62254421f4a2123
React Native Developer,React Native,e279f519a84a05aa682781fc0df68baa
Mobile Test Engineer,"iOS testing, Xcode, Objective-C or Swift experience",388de825858f8474734f03bf8ab9a44b
Display Marketing Manager,"programmatic buying, direct buy.",091f65c37c576326a2ea705017324d3f
Project Manager (Mergers & Acquisitions),"PM, M&A",b7f0c32025579f2b2933af61b1f5f05a
QA Engineer (Performance Testing/Multimedia/Android/UI),QA,3dbdf0ef7ac18af53990b868320a8130
Full Stack Engineer,"Java, HTML5, CSS, Sass, JavaScript, jQuery, AngularJS, LAMP, Drupal, Other, React.js, Angular, Less, Compass",4ca4f2317fbf0df83fab5817023ba010
Software Development Project Leader Digital Healthcare Solutions,"Java, JEE, Hibernate/JPA, JS/Query, SQL, SOA, SVN, GIT, Agile",07c9132134771e30dbde6ff9cb0fa7b1
Web Application Security Engineer,"5+ years, penetration testing, secure code review, web application vulnerabilities,",af8e1e7770fcfda7cd197bc750bfd73c
big data Architect / ElasticSearch Logstash Kibana,"Passion for database technologies, scripting language: PHP, Python, Java, Scala, Ruby, Shell, Perl, work with a variety of technologies like MySQL, Hadoop, Cassandra, Redis, Vertica, Elastic Search",5b29db24da5ba652c8c4913951c9b00b
Senior eCommerce Developer,"JEE / JAVA , Spring",f087dd3cd79c5f395aa3cf23cda94991
Java UI Full Stack Developer,"Java, J2EE, Spring, Hibernate, HTML5, CSS3, Javascript, AngularJS, jQuery, Ajax",30456ef97cb6444f9d2fe54caacdc29b
Games Developer / Test Automation Engineer,"C/C++/C#/Java,Python | Testing - Black Box (Manual), Testing - Automation (Functional), Testing - White Box",5656ac441a4a3ffdbb2db943deba1281
PR_Hadoop Architect,hadoop architect,9570023389b0c10dbca5ab2e8f902507
Software QA Architect,"Software Automation Architecture, Defining Software QA Strategy , 10+ years of QA, Selenium, OOPs.; UI Automation Testing",27535ee275e5ab79630f65782535a42e
Windchill version 10.1 M050 System Administration,"Windchill version 10.1 M050 ,System Administration-",af65b513f56f3e2955820ba19dcda6f5
Essbase Planning Architect,Hyperion Essbase Planning Architect,719a141518cee8e128e04d9d147bb8e0
Senior Software Engineer,"ElasticSearch,JAVA, J2EE technologies, Spring/Spring Boot, SQL, Maven,streaming technologies",31b451783e1880cad4df9a19e77df083
"Java Developer, Information Management and Security","Java Developer, Information Management and Security",5439be1bb87af324a45002890ab01999
Strong Tableau/SQL Developer/Architect,"Tableau, SQL, PL/SQL, Oracle EBS",319c095558dcb5e1ef130c1eed402301
"Silicon Design Manager in Santa Clara, CA","embedded, ARM, FPGA",e52c1f913dabf45baa26a3cf6f279a21
Director of PMO,"PMP, PMP, Product Development, Lead and direct teams of 20 or more, budget forecasting, Agile, SDLC",14ad90df5e12eff8fabff02be25a0a7d
iOS Developer,"iOS, Xcode, Objective-C, Agile",15c81c4bffefc7e9b496b19ed95118b4
"JAMF Casper Consultant in Sunnyvale, CA",casper,6b2250b46f5f51a2e372c2c55723bf92
"Principal/Senior Architect Virtual Reality - ""Amazon of China""","VR/AR/MR, 3D modeling",6ed653def5927085f1931b69f4028c39
IT Project Manager,"Experience in site consolidation/ Data Center move projects, Infrastructure Project Management.",3c4476c46e2e59de074a3947a56cce0b
BOBJ Administrator,"(BO or BOBJ or ""business object"") and (admin or administrator)",fcac7673cd1cc1cee0057aedc23b7782
Web Analytics Lead,"Unica Net Insight, Platfora, Omniture, Site Catalyst, Discover, Google Analytics, HTML, JavaScript, SQL",cae476e606438f8e8f048779bcaf6e4c
IC Layout Designer Cupertino,"Cadence Virtuoso, VXL, Assura, PVS, Caliber, DRC, LVS, Layout",dcfc9de4ffd1a9878bd4682f3a537348
AP_Sr. Java consultant with Docker,"Java, Docker, PAAS, Angular, Node.js",d0e0703538ac7977d4e3e19ed7a7993e
Senior Big Data Engineer,"""big data"" , Hadoop",64d0288052235c3519211db26b878cb6
Senior Contracts Administrator,Bachelor's Degree required,7b9141b54bf87a6970afc6e2df0e1225
Lawson/Infor Business Consultant Financial,"Lawson,Infor,Business,Financial,Configuration,test,design",595171ed15a5ff4f9147415a288d45f5
Senior Engineering Project Manager,"ODM, Original Design Manufacturers, project management, product development, networking, mandarin chinese",7646b3df2e33309e5751e67e69e3c661
Hadoop system administration with Cisco exp,"Hadoop eco system, Unix Scripting, Big Data, shell scripting skills with Hadoop and Java J2EE",4b4747458cc1cfdaec0432d414c148a1
LED mobile Flash Application Prod Development Lead,"BS or advanced degree in Physics, Chemistry, Materials Science, Photonics, Electrical Engineering, Chemical Engineering or related fields Minimum 7 years of industry experience, preferably in a pr",0c92fdff40e5372f7816a647d825b3f1
Software Development Engineer III - 10764,"Java, Network Management (NMS, SNMP)",c522e50fa0f81bc0bff020f3613ce1bc
"Cloud Application Developer Docker Containers, Kubernetes APIs Must","Docker Containers, Kubernetes APIs,Openshift and OpenStack,No SQL database,CI/CD Tools,web based java applications (J2EE), python, Node JS and front end UI based development",a071667b4e2aa4a063d21af655580490
Technical Architect(L1/L2 developer),"L2/L3 development, C, Linux,IPV6,",61cc83766466f36ffe8c4f5a4f617ae3
Infrastructure Engineer,"Cisco, firewalls, routers switches, HP, Windows, SQL, Active Directory",57f05d32d3db85fa8949ba0e232e3a0b
Lead Release Engineer - H1 & C2C Accepted - Should be local to CA,"Release Engineering, Continuous Integration (Jenkins, Chef, Puppet), Build Automation (Anthill Pro, IBM Urban Code Deploy, Hudson, Cruisecontrol), Source Control (Subversion, GIT, Clearcase, SVN)",8cddcfd91cccc70f9790e13cfb5b01b2
